Order_ID,Customer_ID,Date,Age,Gender,City,Product_Category,Unit_Price,Quantity,Discount_Amount,AVG order_value,Total_Amount,Payment_Method,Device_Type,Is_Returning_Customer,Delivery_Time_Days,Customer_Rating,month
ORD_004679,CUST_04679,21-01-2023,45,Female,Istanbul,Beauty,130.44,1,25.02,105.42,105.42,Credit Card,Mobile,Yes,6,4,Jan
ORD_003606,CUST_03606,21-01-2023,25,Male,Istanbul,Beauty,231.31,3,0,231.31,693.93,Debit Card,Desktop,No,13,5,Jan
ORD_000922,CUST_00922,21-01-2023,22,Male,Bursa,Food,132.72,4,0,132.72,530.88,Digital Wallet,Mobile,No,14,5,Jan
ORD_001637,CUST_01637,21-01-2023,23,Male,Gaziantep,Toys,64.55,3,0,64.55,193.65,Debit Card,Desktop,Yes,4,5,Jan
ORD_003004,CUST_03004,21-01-2023,57,Male,Izmir,Electronics,487.6,1,0,487.6,487.6,Credit Card,Mobile,Yes,3,4,Jan
ORD_000425,CUST_00425,21-01-2023,42,Male,Antalya,Books,36.1,3,5.01,34.43,103.29,Debit Card,Tablet,Yes,4,4,Jan
ORD_002227,CUST_02227,22-01-2023,52,Female,Bursa,Electronics,387.29,1,0,387.29,387.29,Digital Wallet,Mobile,Yes,5,5,Jan
ORD_003817,CUST_03817,22-01-2023,30,Male,Kayseri,Electronics,885.38,1,0,885.38,885.38,Debit Card,Mobile,Yes,5,5,Jan
ORD_004343,CUST_04343,22-01-2023,58,Male,Kayseri,Beauty,39.42,3,0,39.42,118.26,Cash on Delivery,Tablet,Yes,13,4,Jan
ORD_000981,CUST_00981,22-01-2023,44,Male,Izmir,Food,32.05,5,0,32.05,160.25,Credit Card,Mobile,Yes,5,4,Jan
ORD_002100,CUST_02100,22-01-2023,44,Male,Kayseri,Home & Garden,677,3,0,677,2031,Digital Wallet,Mobile,Yes,3,5,Jan
ORD_003163,CUST_03163,22-01-2023,29,Female,Ankara,Sports,118.19,4,30.78,110.5,441.98,Debit Card,Mobile,Yes,5,1,Jan
ORD_002578,CUST_02578,22-01-2023,46,Male,Konya,Home & Garden,1310.59,1,0,1310.59,1310.59,Debit Card,Desktop,Yes,10,3,Jan
ORD_000541,CUST_00541,22-01-2023,45,Male,Gaziantep,Electronics,609.04,1,0,609.04,609.04,Digital Wallet,Mobile,Yes,4,5,Jan
ORD_002644,CUST_02644,22-01-2023,27,Male,Istanbul,Sports,245.99,4,50.97,233.25,932.99,Debit Card,Mobile,No,5,2,Jan
ORD_002846,CUST_02846,22-01-2023,21,Male,Ankara,Home & Garden,269,1,24.28,244.72,244.72,Digital Wallet,Mobile,Yes,10,2,Jan
ORD_004904,CUST_04904,23-01-2023,30,Male,Adana,Sports,387.6,1,0,387.6,387.6,Credit Card,Mobile,Yes,10,4,Jan
ORD_000513,CUST_00513,23-01-2023,32,Female,Ankara,Books,63.89,2,11.91,57.94,115.87,Bank Transfer,Tablet,Yes,7,1,Jan
ORD_004102,CUST_04102,23-01-2023,25,Female,Istanbul,Sports,245.18,1,0,245.18,245.18,Debit Card,Desktop,Yes,7,5,Jan
ORD_002575,CUST_02575,23-01-2023,66,Female,Gaziantep,Books,50.52,2,12.25,44.4,88.79,Debit Card,Mobile,Yes,2,2,Jan
ORD_000060,CUST_00060,23-01-2023,46,Male,Ankara,Books,19.74,1,0,19.74,19.74,Digital Wallet,Mobile,Yes,3,5,Jan
ORD_000642,CUST_00642,23-01-2023,55,Female,Kayseri,Electronics,3242.84,5,0,3242.84,16214.2,Credit Card,Desktop,Yes,5,5,Jan
ORD_004164,CUST_04164,23-01-2023,18,Male,Konya,Sports,1052.01,4,245.44,990.65,3962.6,Credit Card,Desktop,Yes,9,4,Jan
ORD_004798,CUST_04798,23-01-2023,18,Female,Istanbul,Sports,764.79,1,0,764.79,764.79,Debit Card,Mobile,Yes,10,1,Jan
ORD_001450,CUST_01450,23-01-2023,35,Female,Gaziantep,Sports,1926.52,2,222.93,1815.06,3630.11,Credit Card,Desktop,Yes,9,5,Jan
ORD_003506,CUST_03506,23-01-2023,18,Other,Ankara,Books,35.4,2,3.14,33.83,67.66,Debit Card,Desktop,No,3,4,Jan
ORD_001851,CUST_01851,23-01-2023,27,Male,Istanbul,Sports,450.37,1,0,450.37,450.37,Credit Card,Mobile,No,3,5,Jan
ORD_002551,CUST_02551,23-01-2023,18,Female,Antalya,Food,57.48,2,10.25,52.36,104.71,Digital Wallet,Mobile,Yes,7,5,Jan
ORD_002364,CUST_02364,23-01-2023,48,Female,Istanbul,Home & Garden,113.93,2,0,113.93,227.86,Credit Card,Tablet,Yes,3,2,Jan
ORD_002529,CUST_02529,23-01-2023,59,Male,Adana,Toys,112.82,2,0,112.82,225.64,Debit Card,Desktop,No,6,4,Jan
ORD_001530,CUST_01530,24-01-2023,21,Female,Adana,Electronics,4879.14,1,0,4879.14,4879.14,Debit Card,Mobile,Yes,5,1,Jan
ORD_003663,CUST_03663,24-01-2023,39,Male,Antalya,Sports,656.63,1,0,656.63,656.63,Credit Card,Mobile,No,11,4,Jan
ORD_002968,CUST_02968,24-01-2023,28,Female,Istanbul,Electronics,953.09,5,0,953.09,4765.45,Credit Card,Desktop,No,6,2,Jan
ORD_002851,CUST_02851,24-01-2023,28,Female,Izmir,Books,96.67,2,19.58,86.88,173.76,Digital Wallet,Mobile,No,5,5,Jan
ORD_002064,CUST_02064,24-01-2023,33,Female,Istanbul,Sports,630.02,4,42.15,619.48,2477.93,Debit Card,Mobile,Yes,10,3,Jan
ORD_000730,CUST_00730,24-01-2023,25,Female,Izmir,Electronics,929.21,5,0,929.21,4646.05,Digital Wallet,Mobile,Yes,10,5,Jan
ORD_001132,CUST_01132,24-01-2023,40,Female,Istanbul,Home & Garden,484.43,1,0,484.43,484.43,Debit Card,Mobile,No,4,3,Jan
ORD_004803,CUST_04803,24-01-2023,18,Female,Kayseri,Food,25.92,2,0,25.92,51.84,Credit Card,Desktop,No,3,4,Jan
ORD_003418,CUST_03418,24-01-2023,37,Female,Bursa,Fashion,656.43,2,35.67,638.6,1277.19,Credit Card,Desktop,Yes,5,5,Jan
ORD_004495,CUST_04495,24-01-2023,45,Male,Adana,Books,24.48,2,6.69,21.14,42.27,Debit Card,Mobile,Yes,8,3,Jan
ORD_003005,CUST_03005,24-01-2023,41,Female,Ankara,Toys,114.64,1,0,114.64,114.64,Credit Card,Mobile,Yes,4,4,Jan
ORD_001726,CUST_01726,24-01-2023,48,Male,Ankara,Electronics,475.66,1,0,475.66,475.66,Cash on Delivery,Mobile,Yes,16,5,Jan
ORD_000078,CUST_00078,24-01-2023,31,Male,Istanbul,Books,39.77,1,0,39.77,39.77,Digital Wallet,Mobile,No,9,5,Jan
ORD_003825,CUST_03825,24-01-2023,26,Female,Izmir,Home & Garden,529.51,3,114.28,491.42,1474.25,Cash on Delivery,Mobile,No,3,5,Jan
ORD_004836,CUST_04836,24-01-2023,36,Female,Antalya,Sports,588.71,2,46.14,565.64,1131.28,Digital Wallet,Mobile,Yes,4,5,Jan
ORD_003719,CUST_03719,25-01-2023,32,Female,Izmir,Beauty,270.97,1,0,270.97,270.97,Credit Card,Mobile,No,9,4,Jan
ORD_002595,CUST_02595,25-01-2023,45,Male,Ankara,Books,72.72,2,0,72.72,145.44,Digital Wallet,Mobile,No,8,5,Jan
ORD_003551,CUST_03551,25-01-2023,28,Female,Izmir,Toys,252.88,1,0,252.88,252.88,Debit Card,Mobile,No,2,5,Jan
ORD_000163,CUST_00163,25-01-2023,48,Male,Ankara,Home & Garden,1049.78,2,0,1049.78,2099.56,Digital Wallet,Mobile,Yes,11,5,Jan
ORD_003503,CUST_03503,25-01-2023,35,Female,Istanbul,Sports,457.88,2,0,457.88,915.76,Credit Card,Desktop,Yes,6,4,Jan
ORD_004494,CUST_04494,25-01-2023,29,Female,Istanbul,Sports,293.77,1,0,293.77,293.77,Bank Transfer,Mobile,Yes,9,5,Jan
ORD_002484,CUST_02484,25-01-2023,25,Male,Istanbul,Fashion,186.51,4,54.02,173.01,692.02,Credit Card,Mobile,No,11,5,Jan
ORD_002946,CUST_02946,25-01-2023,21,Female,Antalya,Fashion,242.04,5,0,242.04,1210.2,Cash on Delivery,Desktop,No,5,4,Jan
ORD_002947,CUST_02947,26-01-2023,36,Female,Antalya,Beauty,81.97,2,0,81.97,163.94,Credit Card,Mobile,No,7,1,Jan
ORD_001785,CUST_01785,26-01-2023,35,Male,Antalya,Toys,128.45,1,0,128.45,128.45,Cash on Delivery,Desktop,No,3,4,Jan
ORD_001608,CUST_01608,26-01-2023,54,Male,Adana,Beauty,145.92,5,23.31,141.26,706.29,Credit Card,Mobile,No,5,4,Jan
ORD_003188,CUST_03188,26-01-2023,45,Female,Istanbul,Fashion,333.67,1,42.36,291.31,291.31,Credit Card,Mobile,No,3,5,Jan
ORD_000764,CUST_00764,26-01-2023,33,Female,Antalya,Home & Garden,219.03,3,0,219.03,657.09,Debit Card,Desktop,No,9,1,Jan
ORD_004989,CUST_04989,26-01-2023,37,Female,Konya,Sports,307.4,4,0,307.4,1229.6,Bank Transfer,Mobile,No,6,5,Jan
ORD_002037,CUST_02037,26-01-2023,39,Male,Istanbul,Electronics,1493.28,1,0,1493.28,1493.28,Credit Card,Mobile,Yes,7,5,Jan
ORD_000401,CUST_00401,26-01-2023,18,Female,Antalya,Sports,118.11,1,0,118.11,118.11,Credit Card,Desktop,Yes,2,5,Jan
ORD_000355,CUST_00355,26-01-2023,34,Female,Ankara,Toys,412.45,2,0,412.45,824.9,Bank Transfer,Mobile,Yes,2,4,Jan
ORD_000893,CUST_00893,26-01-2023,47,Female,Bursa,Toys,101.84,2,0,101.84,203.68,Credit Card,Desktop,Yes,3,4,Jan
ORD_002913,CUST_02913,26-01-2023,26,Male,Izmir,Books,36.97,1,0,36.97,36.97,Debit Card,Mobile,Yes,3,5,Jan
ORD_001353,CUST_01353,27-01-2023,41,Male,Antalya,Electronics,606.28,1,0,606.28,606.28,Credit Card,Mobile,Yes,4,4,Jan
ORD_004831,CUST_04831,27-01-2023,45,Male,Izmir,Electronics,1168.95,1,0,1168.95,1168.95,Credit Card,Mobile,Yes,3,4,Jan
ORD_001152,CUST_01152,27-01-2023,18,Female,Istanbul,Food,73.45,1,0,73.45,73.45,Debit Card,Mobile,No,5,5,Jan
ORD_000915,CUST_00915,27-01-2023,33,Female,Antalya,Fashion,301.28,1,20.45,280.83,280.83,Cash on Delivery,Mobile,Yes,4,2,Jan
ORD_003600,CUST_03600,27-01-2023,32,Male,Kayseri,Electronics,584.24,5,75.17,569.21,2846.03,Debit Card,Mobile,No,4,2,Jan
ORD_001832,CUST_01832,27-01-2023,37,Female,Istanbul,Beauty,27.48,1,0,27.48,27.48,Credit Card,Desktop,Yes,5,3,Jan
ORD_001954,CUST_01954,27-01-2023,27,Female,Istanbul,Sports,1015.66,1,0,1015.66,1015.66,Digital Wallet,Mobile,Yes,4,5,Jan
ORD_004527,CUST_04527,27-01-2023,18,Male,Bursa,Books,116.76,3,0,116.76,350.28,Cash on Delivery,Mobile,Yes,8,4,Jan
ORD_000507,CUST_00507,27-01-2023,27,Male,Konya,Electronics,503.88,5,0,503.88,2519.4,Digital Wallet,Desktop,Yes,7,5,Jan
ORD_003194,CUST_03194,27-01-2023,27,Female,Izmir,Fashion,820.57,1,0,820.57,820.57,Debit Card,Mobile,Yes,4,3,Jan
ORD_002970,CUST_02970,27-01-2023,38,Male,Antalya,Home & Garden,839.72,4,122.08,809.2,3236.8,Debit Card,Mobile,Yes,8,5,Jan
ORD_002267,CUST_02267,27-01-2023,18,Female,Izmir,Toys,82.08,1,0,82.08,82.08,Debit Card,Mobile,No,9,1,Jan
ORD_002032,CUST_02032,27-01-2023,23,Female,Gaziantep,Fashion,230.7,2,0,230.7,461.4,Digital Wallet,Desktop,No,2,3,Jan
ORD_002406,CUST_02406,27-01-2023,51,Male,Istanbul,Toys,186.08,4,0,186.08,744.32,Credit Card,Mobile,No,7,4,Jan
ORD_003063,CUST_03063,27-01-2023,33,Female,Adana,Books,65.18,5,0,65.18,325.9,Debit Card,Desktop,No,5,1,Jan
ORD_002435,CUST_02435,28-01-2023,37,Male,Bursa,Toys,92.73,1,25,67.73,67.73,Credit Card,Desktop,No,11,2,Jan
ORD_001133,CUST_01133,28-01-2023,54,Female,Bursa,Toys,96.77,4,0,96.77,387.08,Debit Card,Mobile,Yes,7,4,Jan
ORD_001343,CUST_01343,28-01-2023,40,Male,Adana,Books,69.53,2,0,69.53,139.06,Credit Card,Desktop,No,8,3,Jan
ORD_000324,CUST_00324,28-01-2023,60,Male,Ankara,Food,49.39,1,0,49.39,49.39,Debit Card,Tablet,Yes,6,4,Jan
ORD_004288,CUST_04288,28-01-2023,37,Female,Adana,Sports,831.65,2,184.33,739.49,1478.97,Debit Card,Mobile,Yes,6,4,Jan
ORD_001165,CUST_01165,28-01-2023,47,Female,Gaziantep,Food,45.81,1,0,45.81,45.81,Credit Card,Mobile,No,5,5,Jan
ORD_004643,CUST_04643,28-01-2023,32,Male,Istanbul,Books,56.2,1,6.23,49.97,49.97,Bank Transfer,Tablet,Yes,8,3,Jan
ORD_003868,CUST_03868,28-01-2023,54,Male,Istanbul,Fashion,431.67,2,0,431.67,863.34,Digital Wallet,Mobile,Yes,3,3,Jan
ORD_000123,CUST_00123,29-01-2023,51,Male,Konya,Books,13.38,1,2.36,11.02,11.02,Cash on Delivery,Mobile,Yes,5,1,Jan
ORD_004732,CUST_04732,29-01-2023,34,Male,Istanbul,Beauty,150.19,1,0,150.19,150.19,Debit Card,Mobile,Yes,1,4,Jan
ORD_002805,CUST_02805,29-01-2023,33,Male,Ankara,Sports,252.02,2,46.12,228.96,457.92,Digital Wallet,Mobile,No,7,5,Jan
ORD_003515,CUST_03515,29-01-2023,40,Female,Gaziantep,Books,64.04,3,18.47,57.88,173.65,Debit Card,Desktop,No,18,2,Jan
ORD_002201,CUST_02201,29-01-2023,56,Male,Ankara,Food,40.83,2,0,40.83,81.66,Debit Card,Tablet,Yes,2,2,Jan
ORD_002068,CUST_02068,29-01-2023,33,Female,Izmir,Electronics,5164.64,3,1394.26,4699.89,14099.66,Debit Card,Mobile,Yes,5,1,Jan
ORD_003395,CUST_03395,29-01-2023,58,Male,Eskisehir,Electronics,1263.25,1,0,1263.25,1263.25,Bank Transfer,Mobile,No,4,5,Jan
ORD_004780,CUST_04780,29-01-2023,18,Female,Konya,Beauty,52.51,3,0,52.51,157.53,Credit Card,Mobile,No,1,5,Jan
ORD_003801,CUST_03801,29-01-2023,18,Male,Istanbul,Food,79.51,4,0,79.51,318.04,Debit Card,Desktop,Yes,5,1,Jan
ORD_001533,CUST_01533,29-01-2023,38,Male,Bursa,Toys,222.64,1,0,222.64,222.64,Credit Card,Mobile,No,7,3,Jan
ORD_000393,CUST_00393,30-01-2023,19,Female,Istanbul,Food,17.81,1,1.41,16.4,16.4,Debit Card,Mobile,Yes,6,5,Jan
ORD_002209,CUST_02209,30-01-2023,31,Male,Istanbul,Food,71.28,1,0,71.28,71.28,Bank Transfer,Tablet,Yes,5,5,Jan
ORD_000235,CUST_00235,30-01-2023,60,Female,Ankara,Sports,785.55,1,0,785.55,785.55,Credit Card,Mobile,Yes,9,4,Jan
ORD_003402,CUST_03402,30-01-2023,41,Male,Konya,Toys,221.16,2,0,221.16,442.32,Cash on Delivery,Desktop,No,10,4,Jan
ORD_002653,CUST_02653,30-01-2023,41,Female,Istanbul,Toys,238.51,1,0,238.51,238.51,Credit Card,Mobile,Yes,7,1,Jan
ORD_000408,CUST_00408,30-01-2023,33,Female,Eskisehir,Sports,235.02,2,0,235.02,470.04,Debit Card,Tablet,Yes,12,4,Jan
ORD_003578,CUST_03578,30-01-2023,27,Female,Bursa,Toys,190.94,4,28.38,183.85,735.38,Digital Wallet,Desktop,Yes,6,5,Jan
ORD_004724,CUST_04724,30-01-2023,31,Female,Istanbul,Toys,110.26,1,0,110.26,110.26,Credit Card,Mobile,Yes,4,5,Jan
ORD_000400,CUST_00400,30-01-2023,49,Female,Adana,Beauty,178.19,2,0,178.19,356.38,Debit Card,Mobile,Yes,4,3,Jan
ORD_003424,CUST_03424,31-01-2023,40,Female,Istanbul,Sports,178.93,1,15.22,163.71,163.71,Credit Card,Mobile,Yes,10,4,Jan
ORD_003711,CUST_03711,31-01-2023,18,Male,Istanbul,Toys,158.02,1,21.85,136.17,136.17,Credit Card,Desktop,No,9,1,Jan
ORD_004413,CUST_04413,31-01-2023,22,Male,Istanbul,Fashion,485.83,1,0,485.83,485.83,Credit Card,Mobile,Yes,6,4,Jan
ORD_003220,CUST_03220,31-01-2023,43,Female,Izmir,Beauty,28.39,1,0,28.39,28.39,Credit Card,Mobile,Yes,12,5,Jan
ORD_004390,CUST_04390,31-01-2023,42,Male,Istanbul,Fashion,274.43,3,47.04,258.75,776.25,Debit Card,Mobile,Yes,12,4,Jan
ORD_004899,CUST_04899,31-01-2023,43,Male,Adana,Food,76.5,1,6.92,69.58,69.58,Credit Card,Desktop,No,5,4,Jan
ORD_000289,CUST_00289,31-01-2023,38,Female,Istanbul,Fashion,66.84,4,0,66.84,267.36,Credit Card,Desktop,No,5,4,Jan
ORD_004680,CUST_04680,31-01-2023,38,Female,Bursa,Home & Garden,589.21,2,0,589.21,1178.42,Debit Card,Mobile,Yes,7,5,Jan
ORD_002880,CUST_02880,31-01-2023,32,Male,Istanbul,Food,61.49,5,0,61.49,307.45,Credit Card,Desktop,No,4,4,Jan
ORD_003735,CUST_03735,31-01-2023,44,Female,Kayseri,Books,38.98,4,0,38.98,155.92,Credit Card,Mobile,No,7,5,Jan
ORD_001939,CUST_01939,31-01-2023,48,Female,Adana,Beauty,42.57,1,11.98,30.59,30.59,Bank Transfer,Mobile,No,4,5,Jan
ORD_001194,CUST_01194,31-01-2023,38,Male,Istanbul,Beauty,187.86,1,49.94,137.92,137.92,Bank Transfer,Desktop,Yes,5,5,Jan
ORD_001247,CUST_01247,31-01-2023,35,Male,Adana,Home & Garden,118.78,1,0,118.78,118.78,Debit Card,Mobile,Yes,6,3,Jan
ORD_000371,CUST_00371,31-01-2023,35,Female,Kayseri,Books,51.94,1,14.38,37.56,37.56,Digital Wallet,Desktop,No,7,3,Jan
ORD_000397,CUST_00397,01-02-2023,18,Female,Ankara,Electronics,1201.31,1,177.05,1024.26,1024.26,Credit Card,Desktop,Yes,12,5,Feb
ORD_003372,CUST_03372,01-02-2023,20,Male,Izmir,Home & Garden,419.96,5,0,419.96,2099.8,Bank Transfer,Desktop,No,6,5,Feb
ORD_002238,CUST_02238,01-02-2023,23,Male,Bursa,Food,61.2,2,0,61.2,122.4,Debit Card,Mobile,Yes,4,5,Feb
ORD_003540,CUST_03540,01-02-2023,33,Male,Bursa,Books,43.59,2,0,43.59,87.18,Digital Wallet,Mobile,Yes,10,4,Feb
ORD_004924,CUST_04924,01-02-2023,51,Male,Adana,Books,80.38,2,4.23,78.27,156.53,Credit Card,Mobile,Yes,4,5,Feb
ORD_001861,CUST_01861,01-02-2023,33,Female,Eskisehir,Toys,247.72,1,0,247.72,247.72,Cash on Delivery,Tablet,Yes,8,5,Feb
ORD_003319,CUST_03319,01-02-2023,48,Female,Izmir,Toys,368.72,1,0,368.72,368.72,Debit Card,Desktop,No,5,3,Feb
ORD_000329,CUST_00329,01-02-2023,42,Female,Gaziantep,Fashion,394.76,1,0,394.76,394.76,Debit Card,Mobile,Yes,3,5,Feb
ORD_001770,CUST_01770,01-02-2023,41,Female,Antalya,Sports,367.76,2,0,367.76,735.52,Credit Card,Tablet,Yes,8,3,Feb
ORD_000831,CUST_00831,01-02-2023,18,Female,Konya,Home & Garden,278.53,4,0,278.53,1114.12,Credit Card,Mobile,No,2,5,Feb
ORD_003100,CUST_03100,01-02-2023,41,Male,Ankara,Sports,249.14,5,51.02,238.94,1194.68,Credit Card,Mobile,No,9,4,Feb
ORD_003969,CUST_03969,02-02-2023,59,Male,Antalya,Beauty,64.72,1,0,64.72,64.72,Debit Card,Tablet,Yes,8,5,Feb
ORD_004213,CUST_04213,02-02-2023,44,Male,Istanbul,Beauty,132.63,1,15.04,117.59,117.59,Credit Card,Desktop,No,10,5,Feb
ORD_000824,CUST_00824,02-02-2023,30,Female,Istanbul,Books,49.54,1,0,49.54,49.54,Digital Wallet,Desktop,Yes,5,5,Feb
ORD_000173,CUST_00173,02-02-2023,34,Female,Ankara,Electronics,1563.53,3,0,1563.53,4690.59,Cash on Delivery,Desktop,Yes,7,4,Feb
ORD_001839,CUST_01839,02-02-2023,34,Female,Istanbul,Home & Garden,1613.69,4,0,1613.69,6454.76,Credit Card,Desktop,No,7,4,Feb
ORD_002568,CUST_02568,02-02-2023,42,Female,Gaziantep,Fashion,167.43,1,0,167.43,167.43,Credit Card,Desktop,No,11,4,Feb
ORD_002491,CUST_02491,02-02-2023,34,Female,Izmir,Home & Garden,580,1,0,580,580,Cash on Delivery,Mobile,No,3,5,Feb
ORD_004470,CUST_04470,02-02-2023,39,Male,Istanbul,Food,102.74,3,0,102.74,308.22,Digital Wallet,Mobile,No,6,1,Feb
ORD_003422,CUST_03422,02-02-2023,34,Other,Bursa,Sports,1046.76,2,0,1046.76,2093.52,Digital Wallet,Tablet,Yes,5,4,Feb
ORD_001716,CUST_01716,02-02-2023,33,Male,Izmir,Books,31.44,1,0,31.44,31.44,Digital Wallet,Mobile,Yes,7,3,Feb
ORD_004770,CUST_04770,02-02-2023,44,Male,Ankara,Food,76.58,2,0,76.58,153.16,Bank Transfer,Desktop,Yes,7,2,Feb
ORD_000277,CUST_00277,02-02-2023,37,Male,Istanbul,Fashion,114.14,2,0,114.14,228.28,Bank Transfer,Mobile,Yes,9,5,Feb
ORD_002736,CUST_02736,03-02-2023,28,Female,Istanbul,Books,76.71,5,0,76.71,383.55,Credit Card,Mobile,Yes,10,5,Feb
ORD_001876,CUST_01876,03-02-2023,51,Female,Istanbul,Fashion,179.02,4,0,179.02,716.08,Debit Card,Mobile,Yes,3,2,Feb
ORD_002272,CUST_02272,03-02-2023,29,Male,Antalya,Food,51.69,3,2.68,50.8,152.39,Bank Transfer,Desktop,Yes,3,5,Feb
ORD_001158,CUST_01158,03-02-2023,62,Female,Istanbul,Fashion,692.89,1,0,692.89,692.89,Bank Transfer,Mobile,Yes,5,4,Feb
ORD_004717,CUST_04717,03-02-2023,63,Female,Antalya,Beauty,124.94,2,26.52,111.68,223.36,Digital Wallet,Mobile,Yes,5,5,Feb
ORD_002770,CUST_02770,03-02-2023,32,Male,Ankara,Food,54.08,5,0,54.08,270.4,Credit Card,Tablet,Yes,11,1,Feb
ORD_000131,CUST_00131,03-02-2023,18,Female,Istanbul,Sports,117.22,2,0,117.22,234.44,Debit Card,Tablet,No,3,4,Feb
ORD_003494,CUST_03494,04-02-2023,28,Female,Gaziantep,Electronics,3602.91,5,0,3602.91,18014.55,Credit Card,Desktop,Yes,4,5,Feb
ORD_004675,CUST_04675,04-02-2023,44,Female,Istanbul,Toys,341.09,2,0,341.09,682.18,Debit Card,Desktop,No,7,1,Feb
ORD_000415,CUST_00415,04-02-2023,38,Male,Bursa,Beauty,135.88,4,16.14,131.85,527.38,Credit Card,Desktop,No,7,4,Feb
ORD_004162,CUST_04162,04-02-2023,40,Female,Istanbul,Books,19.37,1,0,19.37,19.37,Digital Wallet,Mobile,Yes,2,4,Feb
ORD_002538,CUST_02538,04-02-2023,46,Male,Konya,Electronics,2222.5,4,0,2222.5,8890,Digital Wallet,Desktop,Yes,6,5,Feb
ORD_001926,CUST_01926,04-02-2023,23,Male,Ankara,Beauty,109.83,2,30.49,94.59,189.17,Debit Card,Mobile,No,4,4,Feb
ORD_002673,CUST_02673,04-02-2023,38,Female,Izmir,Toys,79.3,2,0,79.3,158.6,Credit Card,Tablet,No,8,3,Feb
ORD_002518,CUST_02518,04-02-2023,18,Female,Istanbul,Electronics,342.48,1,0,342.48,342.48,Credit Card,Mobile,Yes,12,5,Feb
ORD_002193,CUST_02193,04-02-2023,59,Female,Bursa,Toys,78.11,1,0,78.11,78.11,Credit Card,Mobile,No,18,5,Feb
ORD_000291,CUST_00291,04-02-2023,32,Female,Adana,Home & Garden,349.92,1,0,349.92,349.92,Digital Wallet,Mobile,Yes,3,5,Feb
ORD_003727,CUST_03727,04-02-2023,40,Female,Istanbul,Home & Garden,440.83,2,0,440.83,881.66,Credit Card,Desktop,Yes,4,1,Feb
ORD_000462,CUST_00462,05-02-2023,35,Male,Izmir,Home & Garden,205.05,2,0,205.05,410.1,Credit Card,Desktop,Yes,5,5,Feb
ORD_000077,CUST_00077,05-02-2023,36,Female,Istanbul,Fashion,165.02,1,0,165.02,165.02,Digital Wallet,Desktop,Yes,3,2,Feb
ORD_004053,CUST_04053,05-02-2023,40,Female,Izmir,Sports,493.49,2,0,493.49,986.98,Credit Card,Mobile,Yes,4,3,Feb
ORD_000244,CUST_00244,05-02-2023,45,Female,Gaziantep,Fashion,21.76,1,0,21.76,21.76,Bank Transfer,Desktop,No,9,4,Feb
ORD_000987,CUST_00987,05-02-2023,53,Female,Istanbul,Sports,288.88,1,71.21,217.67,217.67,Credit Card,Mobile,Yes,12,3,Feb
ORD_000608,CUST_00608,05-02-2023,20,Male,Konya,Home & Garden,1119.96,1,0,1119.96,1119.96,Bank Transfer,Desktop,No,5,5,Feb
ORD_003425,CUST_03425,05-02-2023,18,Female,Bursa,Sports,1125.06,3,0,1125.06,3375.18,Bank Transfer,Desktop,Yes,14,5,Feb
ORD_000919,CUST_00919,05-02-2023,29,Male,Gaziantep,Books,62.04,2,10.07,57.01,114.01,Credit Card,Mobile,Yes,6,5,Feb
ORD_002010,CUST_02010,05-02-2023,46,Female,Izmir,Books,58.17,1,11.02,47.15,47.15,Digital Wallet,Mobile,Yes,13,5,Feb
ORD_000413,CUST_00413,05-02-2023,18,Other,Istanbul,Electronics,1456.73,1,0,1456.73,1456.73,Debit Card,Desktop,Yes,3,3,Feb
ORD_004582,CUST_04582,05-02-2023,23,Female,Bursa,Food,141.88,1,0,141.88,141.88,Debit Card,Tablet,No,8,3,Feb
ORD_001407,CUST_01407,05-02-2023,18,Female,Izmir,Fashion,135.83,2,0,135.83,271.66,Digital Wallet,Mobile,Yes,13,4,Feb
ORD_001510,CUST_01510,05-02-2023,52,Female,Ankara,Books,58.63,1,0,58.63,58.63,Debit Card,Mobile,Yes,2,4,Feb
ORD_000657,CUST_00657,05-02-2023,35,Male,Eskisehir,Home & Garden,1647.31,3,201.73,1580.07,4740.2,Digital Wallet,Desktop,No,4,4,Feb
ORD_001793,CUST_01793,05-02-2023,33,Female,Adana,Home & Garden,112.61,3,0,112.61,337.83,Credit Card,Desktop,No,4,3,Feb
ORD_004838,CUST_04838,05-02-2023,25,Female,Kayseri,Electronics,773.84,1,0,773.84,773.84,Credit Card,Mobile,No,7,5,Feb
ORD_000295,CUST_00295,06-02-2023,39,Male,Kayseri,Books,27.2,3,0,27.2,81.6,Digital Wallet,Mobile,Yes,6,1,Feb
ORD_000103,CUST_00103,06-02-2023,30,Male,Konya,Sports,367.4,2,0,367.4,734.8,Digital Wallet,Mobile,Yes,7,5,Feb
ORD_004561,CUST_04561,06-02-2023,22,Male,Antalya,Food,64.1,1,0,64.1,64.1,Credit Card,Mobile,No,5,4,Feb
ORD_000286,CUST_00286,06-02-2023,18,Male,Ankara,Toys,58.38,4,0,58.38,233.52,Credit Card,Mobile,No,3,5,Feb
ORD_001246,CUST_01246,06-02-2023,20,Male,Kayseri,Toys,99.99,5,17.62,96.47,482.33,Cash on Delivery,Desktop,Yes,1,4,Feb
ORD_002096,CUST_02096,06-02-2023,34,Female,Kayseri,Fashion,751.59,5,0,751.59,3757.95,Debit Card,Mobile,Yes,4,3,Feb
